"Index","Library Ref","Library Path","Footprint Ref","Footprint Path","Description","Manufacturer 1","Manufacturer Part Number 1","Location","LCSC","Digikey","Mouser","TME","JAMECO","GenericName","Package","ICtype","Mounting"
"f843bd6a-7675-4bc6-acf5-398f604f932b","","","","","IC,87C528,DIP40,TH","NXP","87C528","MARS142","","","","","","87C528","DIP40","","TH"
"0c728a00-922d-4251-b34e-65cceaee4388","","","","","IC,89LV51,DIP40,TH","ATMEL","89LV51","MARS143","","","","","","89LV51","DIP40","","TH"
"36a43bda-fff5-4dca-9d44-257af2dc0559","","","","","IC,89C52,DIP40,TH","ATMEL","89C52","MARS143","","","","","","89C52","DIP40","","TH"
"28d8fc1b-26e3-4040-98a9-b9776861e5ba","","","","","IC,DS5000T,DIP40","DALLAS","DS5000T","MARS144","","","","","","DS5000T","DIP40","",""
"05a10187-916b-4419-852f-3a00aa512b80","","","","","IC,27C1024,DIP40,TH","ST","27C1024","MARS144","","","","","","27C1024","DIP40","","TH"
"de8a7f69-226e-473d-9cb7-13eb58a8bcb5","","","","","IC,27C2048,DIP40,TH","ST","27C2048","MARS144","","","","","","27C2048","DIP40","","TH"
"04412bb1-0d9d-455b-81dd-70a899b0e7b4","","","","","IC,7924,TO220,TH","MISC","7924","","","","","","","7924","TO220","","TH"
"3faef1eb-df26-4dbd-bedb-6b83493dd40a","","","","","IC,80C32,PLCC44,SMD","TEMIC","80C32","MARS146","","","","","","80C32","PLCC44","","SMD"
"3b7cf635-a897-4903-b6b8-cce7aa33fe41","","","","","IC,LM2925,TO220-5","NATIONAL","LM2925","MARS147","","","","","","LM2925","TO220-5","",""
"428afab1-2b96-40ee-a074-25968a9882f5","","","","","IC,LM2595-3.3,TO220-5","NATIONAL","LM2595-3.3","MARS147","","","","","","LM2595-3.3","TO220-5","",""
"1063a0d2-adc2-4b92-92af-094cbfc52196","","","","","IC,LM2595-5.0,TO220-5","NATIONAL","LM2595-5.0","MARS147","","","","","","LM2595-5.0","TO220-5","",""
"c4c83706-f3e3-42d1-9648-1213599f2bb2","","","","","IC,LM2575-5.0,TO220-5","NATIONAL","LM2575-5.0","MARS147","","","","","","LM2575-5.0","TO220-5","",""
"c81bba1f-d77d-460b-84f1-fa1bd5d89232","","","","","IC,OPAMP,DUAL,TL072,DIP8","TI","TL072","MARS148","","","","","","TL072","DIP8","OPAMP,DUAL",""
"76c35007-e5ae-4343-9037-c4497c88b306","","","","","IC,OPAMP,SINGLE,TL081,DIP8","TI","TL081","MARS148","","","","","","TL081","DIP8","OPAMP,SINGLE",""
"8fc0342c-b98d-4d7e-a593-260d67b35f30","","","","","IC,OP07,DIP8","ANALOG","OP07","MARS148","","","","","","OP07","DIP8","",""
"3a110233-4959-43f8-8db5-06de69d930ab","","","","","IC,TIMING,TIMER,NE555,DIP8","NATIONAL","NE555","MARS149","","","","","","NE555","DIP8","TIMING,TIMER",""
"daed4a5b-cad1-4c0f-8690-81b21f1558d9","","","","","IC,TIMING,TIMER,DUAL,NE556,DIP14","NATIONAL","NE556","MARS149","","","","","","NE556","DIP14","TIMING,TIMER,DUAL",""
"f1b1a8d6-c08e-480b-a392-35c921c290b4","","","","","IC,NE566","NATIONAL","NE566","MARS149","","","","","","NE566","","",""
"eef9c843-5c58-4c36-9be6-a2ef03a5660b","","","DIP8","","IC,NE567,DIP8","NATIONAL","NE567","MARS149","","","","","","NE567","DIP8","",""
"ba4b0f0c-14a5-4e23-9f47-fcc9816c7830","","","","","IC,62256,DIP28,TH","HITACH","62256","MARS150","","","","","","62256","DIP28","","TH"
"199cca28-dcd6-4ec6-bcb2-a1c6ef632fd5","","","","","IC,43256,DIP28,TH","HITACHI","43256","MARS150","","","","","","43256","DIP28","","TH"
"06da299a-95d0-4c98-8f64-a61fb486a946","","","","","IC,AD790,SMD","ANALOG","AD790","MARS151","","","","","","AD790","","","SMD"
"f0caaad9-3715-439e-9124-4cda6a00459a","","","DIP8","","IC,OP27,DIP8","ANALOG","OP27","MARS151","","","","","","OP27","DIP8","",""
"04916cfd-fe97-4e3c-aef7-3d0cbfafa191","","","DIP8","","IC,OP37,DIP8","ANALOG","OP37","MARS151","","","","","","OP37","DIP8","",""
"b030f628-a42b-43cc-9470-4a41f67358ad","","","","","IC,OPA620","ANALOG","OPA620","MARS151","","","","","","OPA620","","",""
"f150e30c-3fb3-4212-8b48-142a87b3b748","","","","","IC,LM324,DIP14","NATIONAL","LM324","MARS152","","","","","","LM324","DIP14","",""
"9953f8ea-e834-474d-bdf0-a3f0e82fdef5","","","","","IC,LM339,DIP14","NATIONAL","LM339","MARS152","","","","","","LM339","DIP14","",""
"533e6bb8-57fd-4fca-b889-f3d2ea3141bb","","","DIP8","","IC,OPAMP,DUAL,LM358,DIP8","NATIONAL","LM358","MARS152","","","","","","LM358","DIP8","OPAMP,DUAL",""
"49a28cb7-a411-4ea1-81f4-6e90a3f96933","","","DIP8","","IC,OPAMP,SINGLE,LM741,DIP8","NATIONAL","LM741","MARS152","","","","","","LM741","DIP8","OPAMP,SINGLE",""
"a9104498-4d8f-435a-82e4-e4b0ba0d9c35","","","","","IC,LM2676-3.3","NATIONAL","LM2676-3.3","","","","","","","LM2676-3.3","","",""
"f6d18b64-5b52-4255-83ca-8af1f0eb4fd4","","","","","IC,LT1085","LINEAR","LT1085","","","","","","","LT1085","","",""
"a54a1f6b-f6d0-4640-97b7-e4f4f806a515","","","","","IC,TDA1515","PHILIPS","TDA1515","","","","","","","TDA1515","","",""
"ddf7128e-7b26-4c6e-97ab-0b000918518a","","","","","IC,ICL7106,DIP40","INTERSIL","ICL7106","MARS154","","","","","","ICL7106","DIP40","",""
"e14af389-272a-4e4b-b377-4e2b2d1c5803","","","","","IC,ICL7107,DIP40","INTERSIL","ICL7107","MARS154","","","","","","ICL7107","DIP40","",""
"d343f2ea-1195-44f7-a4c8-b9f2fec41427","","","","","IC,ICL7109,DIP40","INTERSIL","ICL7109","MARS155","","","","","","ICL7109","DIP40","",""
"0913c32d-e4d3-41b8-b7a6-a23f9802ac03","","","","","IC,ICL7135,DIP28","INTERSIL","ICL7135","MARS155","","","","","","ICL7135","DIP28","",""
"ade85aff-ecc5-4562-aabf-43a5a3309c90","","","","","IC,MAX133","MAXIM","MAX133","MARS155","","","","","","MAX133","","",""
"0e21cee7-4de5-4048-9cfc-ed5f110fd7c7","","","","","IC,MAX708,SO8","MAXIM","MAX708","R403","","","","","","MAX708","SO8","",""
"70681e14-a120-4ed5-8815-ca2d61553f9c","","","","","IC,PCA9554,TSSOP","NXP","PCA9554","R414","","","","","","PCA9554","TSSOP","",""
"a8797138-73c8-4df4-afd3-838e71f7d776","","","","","IC,PCA9544,SO16W","TI","PCA9544","R413","","","","","","PCA9544","SO16W","",""
"28eb1e48-15fe-4a3e-96bf-8bfa87970831","","","","","IC,24LC64,TSSOP8,SMD","MICROCHIP","24LC64","R412","","","","","","24LC64","TSSOP8","","SMD"
"d22fe279-c808-40e9-ace1-11829d0836da","","","","","IC,74HCT597,SO16,SMD","TI","74HCT597","R411","","","","","","74HCT597","SO16","","SMD"
"bbd4fac9-4d4e-4881-a3e1-89581b810b07","","","","","IC,AD825ARZ,SO8","AD","AD825ARZ","R410","","","","","","AD825ARZ","SO8","",""
"b2a2e4d4-d5e9-4300-b3a4-2f1c0b8a2b2f","","","","","IC,74LCX574,TSSOP,SMD","ST","74LCX574","R408","","","","","","74LCX574","TSSOP","","SMD"
"dd197008-1b21-4d1c-8848-29828493c6c1","","","","","IC,74HC221,SO,SMD","NXP","74HC221","R406","","","","","","74HC221","SO","","SMD"
"2ae00c07-65a9-48ce-bed5-b6120ecbab80","","","","","IC,PCA9544AD,SO20W","NXP","PCA9544AD","R405","","","","","","PCA9544AD","SO20W","",""
"97771ce6-87a4-45d7-900b-de5d1236ed31","","","","","IC,LOGIC,QUAD XOR2,74HC86,SO,SMD","NATSEMI","74HC86","R407","","","","","","74HC86","SO","LOGIC,QUAD XOR2","SMD"
"ccf43375-8260-4f7f-9427-1408d2ad49d8","","","","","IC,74V1G86,SOT25,SMD","","74V1G86","R394","","","","","","74V1G86","SOT25","","SMD"
"b6324860-fa46-48cd-904b-c1072c833d9e","","","","","IC,74V1G4066,SOT25,SMD","","74V1G4066","R392","","","","","","74V1G4066","SOT25","","SMD"
"6ffbe5eb-7018-4d35-a666-baa656c2103e","","","","","IC,LOGIC,SINGLEGATE,AND2,74V1G08,SOT25,SMD","","74V1G08","R387","","","","","","74V1G08","SOT25","LOGIC,SINGLEGATE,AND2","SMD"
"80db1599-bc17-4a51-a953-3582fddf79f8","","","","","IC,OPAMP,DUAL,CURRENT FEEDBACK,AD812,SO8,SMD","","AD812","R395","","","","","","AD812","SO8","OPAMP,DUAL,CURRENT FEEDBACK","SMD"
"7dd9de65-6255-45bd-bfa1-1410a23da2ae","","","","","IC,MAX6383 XR24D2,SOT23","","MAX6383 XR24D2","R481","","","","","","MAX6383 XR24D2","SOT23","",""
"48499c36-edc4-4bc3-81cb-cc29a5b4ceb2","","","","","IC,MAX6103,SOT23","","MAX6103","R482","","","","","","MAX6103","SOT23","",""
"c6389347-8306-4661-84f9-6c0a1a4eb362","","","","","IC,AD8531,SOT25","","AD8531","R483, R484","","","","","","AD8531","SOT25","",""
"c9d526f8-6d5d-4df4-9b98-38d634e609d7","","","","","IC,MAX6835 FXSD0-T,SOT25","","MAX6835 FXSD0-T","R485","","","","","","MAX6835 FXSD0-T","SOT25","",""
"ff45f8a0-eb4d-4b3e-859c-6db800668439","","","","","IC,AD8531","","AD8531","R486","","","","","","AD8531","","",""
"e44d17f8-8655-429f-8e04-b80d44902eaf","","","","","IC,MAX4450EUK","MAXIM","MAX4450EUK","R487","","","","","","MAX4450EUK","","",""
"46e56ad9-d210-499d-8481-766812b9f1c3","","","","","IC,MC33164,SO8","ONSEMI","MC33164","R488, R490","","","","","","MC33164","SO8","",""
"5206506f-bfa9-4099-a649-bc4a66d6d17f","","","","","IC,MAX4450EUK","MAXIM","MAX4450EUK","R489","","","","","","MAX4450EUK","","",""
"5038c079-b531-4908-90c0-a3d22e9506c5","","","","","IC,TS431AILT","","TS431AILT","R492","","","","","","TS431AILT","","",""
"0ead607f-32b9-4e1c-8bab-207a15bdb9f2","","","","","IC,CC3000MOD,MODULE","TI","CC3000MOD","R494","","","","","","CC3000MOD","MODULE","",""
"b6602b41-210e-44af-a547-afc13a57a3e3","","","","","IC,HM62256,SO28","HITACHI","HM62256","R495","","","","","","HM62256","SO28","",""
"9013e84c-34d1-4bef-8e41-c3172e2e86f9","","","","","IC,LOGIC,LATCH*8,74HC373,SO20,SMD","TI","74HC373","R496, R497","","","","","","74HC373","SO20","LOGIC,LATCH*8","SMD"
"28942fa0-f3d4-4a59-bea5-04820d5207f9","","","","","IC,LOGIC,LATCH*8,74HC573,SO20,SMD","TI","74HC573","R498, R503","","","","","","74HC573","SO20","LOGIC,LATCH*8","SMD"
"daa2378d-9f09-46e3-8972-8b095fcb0834","","","","","IC,TSA5510","NXP","TSA5510","R499","","","","","","TSA5510","","",""
"069d90cc-9995-4a50-b0a4-64aff8f3d70f","","","","","IC,LEDTESTER PCB","","LEDTESTER PCB","R500","","","","","","LEDTESTER PCB","","",""
"6f6f06ce-fafd-4c96-ba1d-df8d05f62faa","","","","","IC,SI4705-D60-GU-ND","SILABS","SI4705-D60-GU-ND","R501","","","","","","SI4705-D60-GU-ND","","",""
"6ebf642a-5cdd-42b4-b771-0309cd525798","","","","","IC,LOGIC,D-FLIPFLOP*8,74HC574,SMD","TI","74HC574","R502","","","","","","74HC574","","LOGIC,D-FLIPFLOP*8","SMD"
"7b92a9a4-eb11-488c-8959-10d716c5fea5","","","DIP8","","IC,LF442,DIP8","NATSEMI","LF442","A0116, A0053, A0064","","","","","","LF442","DIP8","",""
"d4f79eb8-1891-4584-b3c4-328f4087b895","","","DIP8","","IC,24C01,DIP8,TH","ATMEL","24C01","A0140","","","","","","24C01","DIP8","","TH"
"e74dce98-c51e-48c4-9d18-b31c2cf12b7c","","","","","IC,SSP1117-5.0,SOT223","","SSP1117-5.0","A0150","C277893","","","","","SSP1117-5.0","SOT223","",""
"8ccd6989-b8ed-4085-adf1-c31fee52ac2f","","","","","IC,EPM7160SLC84,PLCC84","ALTERA","EPM7160SLC84","A0146","","","","","","EPM7160SLC84","PLCC84","",""
"42347a57-b1d1-4ff2-b8b9-4887dfa6139e","","","","","IC,I2C,IO EXPANDER 8 BIT,PCF8574A,SO16W","NXP","PCF8574A","A0141","","","","","","PCF8574A","SO16W","I2C,IO EXPANDER 8 BIT",""
"a10510f1-dd8c-47f8-9e59-8204bdb77403","","","","","IC,PCF8582E,DIP8","NXP","PCF8582E","A0106","","","","","","PCF8582E","DIP8","",""
"0419448b-56db-4d18-b390-fd83aacf3920","","","","","IC,AD7245,DIP24S,TH","ANALOG DEVICES","AD7245","A0044, A0040","","","","","","AD7245","DIP24S","","TH"
"c68e9b7e-322b-40ce-af05-c52d315fa531","","","","","IC,COMPARATOR,DUAL,LM393,DIP8","TI","LM393","A0045, A0065","","","","","","LM393","DIP8","COMPARATOR,DUAL",""
"a59add38-0b2b-47cb-9b59-ee08871e25a5","","","","","IC,LT1085-3.3,TO220","LINEAR TECHNOLOGIES","LT1085-3.3","A0042","","","","","","LT1085-3.3","TO220","",""
"4cfa4a92-d09f-4ad3-85ba-064df13bfceb","","","DIP14","","IC,LOGIC,QUAD,AND2,74LS08,DIP14,TH","TI","74LS08","A0041","","","","","","74LS08","DIP14","LOGIC,QUAD,AND2","TH"
"720a2b02-58c6-4017-affb-69d4ef270bde","","","","","IC,87C51,PLCC44,SMD","INTEL","87C51","A0026","","","","","","87C51","PLCC44","","SMD"
"a0d5c8a5-b199-439a-bf3f-bdd23f709549","","","","","IC,CY62256-70,SO28,SMD","CYPRESS","CY62256-70","A0027","","","","","","CY62256-70","SO28","","SMD"
"fb545ad5-98c0-4f3a-b056-e34d2c49bbe3","","","DIP14","","IC,LOGIC,QUAD AND2,74LS02,DIP14,TH","TI","74LS02","A0028","","","","","","74LS02","DIP14","LOGIC,QUAD AND2","TH"
"67d39b96-8112-4c12-8788-2435d21fa6a7","","","DIP8","","IC,LF356,DIP8","NATSEMI","LF356","A0039","","","","","","LF356","DIP8","",""
"0ce65d10-95c9-431f-97ac-86b1dfe04c69","","","DIP14","","IC,LOGIC,QUAD,NAND2,74F00,DIP14,SMD","TI","74F00","A0110","","","","","","74F00","DIP14","LOGIC,QUAD,NAND2","SMD"
"98fbaa6a-7ea9-4116-8a80-f9a84fbcbaa4","","","","","IC,MOC3020,DIP6","FAIRCHILD","MOC3020","A0104","","","","","","MOC3020","DIP6","",""
"3d2ed532-74cd-4484-b831-da23223340f6","","","DIP8","","IC,SA555,DIP8","ST","SA555","A0029","","","","","","SA555","DIP8","",""
"8913a315-2068-4eac-ac59-e08d748d0062","","","DIP8","","IC,OPAMP,SINGLE,TL061,DIP8","TI","TL061","A0043","","","","","","TL061","DIP8","OPAMP,SINGLE",""
"9253262b-b97c-4438-80ba-87ef7a55581a","","","DIP8","","IC,SN75158,DIP8","TI","SN75158","A0031","","","","","","SN75158","DIP8","",""
"6e61fcb4-3cc2-4fd1-a8dc-25a7c86c341c","","","DIP8","","IC,TDA7052,DIP8","NXP","TDA7052","A0056","","","","","","TDA7052","DIP8","",""
"54d23519-35fc-4aaa-9bb8-a107738e41fb","","","","","IC,74LS390,DIP16,TH","TI","74LS390","A0033","","","","","","74LS390","DIP16","","TH"
"9c2fa0d0-c1a1-4c28-ac0c-95c6cddb777a","","","","","IC,74LS244,DIP20,TH","TI","74LS244","A0034","","","","","","74LS244","DIP20","","TH"
"c4a54e3e-6a1c-4cc9-ad49-7870ed36536f","","","","","IC,74LS374,DIP20,TH","TI","74LS374","A0048","","","","","","74LS374","DIP20","","TH"
"e2b6843c-14d9-4c7a-8e8b-13be0d44a7f0","","","DIP14","","IC,LF347,DIP14","NATSEMI","LF347","A0057","","","","","","LF347","DIP14","",""
"78ddee9b-8547-4d85-a20e-65104dd7c417","","","DIP8","","IC,OPAMP,SINGLE,BIMOS,CA3140,DIP8","RCA","CA3140","A0047","","","","","","CA3140","DIP8","OPAMP,SINGLE,BIMOS",""
"4f569638-c948-4133-98d3-1e53fcd4df1c","","","DIP8","","IC,LF411,DIP8","NATSEMI","LF411","A0037, A0049","","","","","","LF411","DIP8","",""
"e9a2ce78-af19-4bd7-8ca3-556a9c7f3104","","","DIP14","","IC,LM339,DIP14","NATSEMI","LM339","A0035","","","","","","LM339","DIP14","",""
"e6855f3b-4232-46c0-bc25-d2ee95c7c244","","","","","IC,DG444,DIP16","MAXIM","DG444","A0032, A0054","","","","","","DG444","DIP16","",""
"7cd86efc-1921-4b10-84af-0775f85e9dca","","","DIP8","","IC,OP27,DIP8","MAXIM","OP27","A0060","","","","","","OP27","DIP8","",""
"5f4ffb90-7fa6-4cfe-9f3d-005d76af1554","","","DIP8","","IC,OPAMP,DUAL,LM358,DIP8","TI","LM358","A0063","","","","","","LM358","DIP8","OPAMP,DUAL",""
"d8bee42f-dad7-4816-924d-17fa3dd46893","","","","","IC,74LS245,DIP20,TH","TI","74LS245","A0062","","","","","","74LS245","DIP20","","TH"
"c4325af8-80ba-4774-b330-14a348c822a6","","","DIP14","","IC,LOGIC,HEX,NOT,74LS04,DIP14,TH","TI","74LS04","A0055","","","","","","74LS04","DIP14","LOGIC,HEX,NOT","TH"
"1cae8e06-c84a-4891-af4a-ffb50bf52b44","","","DIP18","","IC,DG528,DIP18","MAXIM","DG528","A0052","","","","","","DG528","DIP18","",""
"ea2c3c62-e752-4a74-88b1-0051cc58f3dd","","","","","IC,LT1083C,TO237","LINEAR TECHNOLOGIES","LT1083C","A0006","","","","","","LT1083C","TO237","",""
"c6d0aca2-1b6a-4d9e-a3b1-ad8d466b27d1","","","","","IC,REGULATOR,LINEAR,POSITIVE,7812,TO220,TH","MOTOROLA","MC7812","A0005, A0021, A0007, A0023, A0020, A0019, A0017, A0018, A0015, A0014, A0013, A0022","","","","","","7812","TO220","REGULATOR,LINEAR,POSITIVE","TH"
"1bfdb0a0-605f-4d42-82ac-c6c5db118226","","","","","IC,LT1584-3.3,TO220","LINEAR TECHNOLOGIES","LT1584-3.3","A0008","","","","","","LT1584-3.3","TO220","",""
"f3401b87-e752-486d-8dec-5ef0dde79f45","","","","","IC,REGULATOR,LINEAR,POSITIVE,7808,TO220,TH","ONSEMI","MC7808","A0011","","","","","","7808","TO220","REGULATOR,LINEAR,POSITIVE","TH"
"190a9c33-e3cc-4616-9b21-47c8e8b040cc","","","","","IC,IS474","SHARP","IS474","A0010","","425-1179-5-ND","","","","IS474","","",""
"96045f4d-5e7c-4919-9682-f182b601d2d4","","","","","IC,LT1084,TO247","LINEAR TECHNOLOGIES","LT1084","A0004","","","","","","LT1084","TO247","",""
"0a3b6420-97de-4801-97dc-2c0504b28b56","","","","","IC,LT1085,TO220","LINEAR TECHNOLOGIES","LT1085","A0009","","","","","","LT1085","TO220","",""
"f5ea421e-97ec-428a-a7b5-b855cfda9dca","","","","","IC,OPAMP,SINGLE,LM741,TO99","SGS","LM741","A0073","","","","","","LM741","TO99","OPAMP,SINGLE",""
"e775fe26-a911-44e1-9ef8-406966703ee0","","","","","IC,REGULATOR,LINEAR,NEGATIVE,8V,MC7908,TO220","ONSEMI","MC7908","A0024","","","","","","MC7908","TO220","REGULATOR,LINEAR,NEGATIVE,8V",""
"e2b6e028-61cb-4acc-8481-c7ae9a0a930c","","","SO127P600X500-8","","IC,SPI,EEPROM,AT25256,SO8","ATMEL","AT25256","A0078","","","","","","AT25256","SO8","SPI,EEPROM",""
"5daf7c79-d619-42b6-8adb-076cd89b3956","","","SO65P640X300-8","","IC,TL7700,TSSOP8","TI","TL7700","A0079, A0162","","","","","","TL7700","TSSOP8","",""
"cce50964-b81f-4559-ae58-5cccf53b9b0c","","","","","IC,ICL7660,DIP8","INTERSIL","ICL7660","A0109","","","","","","ICL7660","DIP8","",""
"00e2418a-f3d7-4e91-aa47-cf1860672e56","","","","","IC,74HC10,DIP14,SMD","HARRIS","74HC10","A0098","","","","","","74HC10","DIP14","","SMD"
"b2bc290f-23d6-43f0-bd3b-6eaaea4ff25c","","","","","IC,LM339,DIP14","ST","LM339","A0100","","","","","","LM339","DIP14","",""
"2db9c22f-6550-4b9b-8604-666b5ed8e478","","","","","IC,78L05,TO92,TH","SAMSUNG","78L05","A0099","","","","","","78L05","TO92","","TH"
"795ba6f8-fb11-410f-8879-066cfa0ef9ac","","","","","IC,74LVX14MTR,SO14,SMD","ST","74LVX14MTR","A0169","","","","","","74LVX14MTR","SO14","","SMD"
"5e543765-1a5e-488c-af41-a33ee9cce455","","","","","IC,DAC0808,DIP16","NATIONAL SEMI","DAC0808","A0138","","","","","","DAC0808","DIP16","",""
"93104c2f-2080-4eee-b7ee-79c4bde8cec9","","","","","IC,LOGIC,COUNTER,BINARY/DECADE,UP/DOWN,CD4029,DIP16","RCA","CD4029","A0249","","","","","","CD4029","DIP16","LOGIC,COUNTER,BINARY/DECADE,UP/DOWN",""
"d2a7c6a0-bc49-4d23-abde-9bd86b1f5220","","","","","IC,LOGIC,DECODER 4:10,CD4028,DIP16","TI","CD4028","A0201","","","","","","CD4028","DIP16","LOGIC,DECODER 4:10",""
"bdb8aaa4-5cd4-4df6-ac9f-f70156814ab7","","","","","IC,74LS247,DIP16,TH","TI","74LS247","A0128","","","","","","74LS247","DIP16","","TH"
"ccded487-86fa-4db1-8898-9336d28e5656","","","","","IC,OPAMP,SINGLE,LF412CP,DIP8","TI","LF412CP","A0252","","","","","","LF412CP","DIP8","OPAMP,SINGLE",""
"25ae37a7-46a3-4941-aeb3-67e1da10e34d","","","","","IC,EEPROM,PARALLEL,X28C256,DIP28","XICOR","X28C256","A0233","","","","","","X28C256","DIP28","EEPROM,PARALLEL",""
"91ece1be-48c3-44d0-a373-65f16547a123","","","","","IC,LOGIC,DISPLAY DECODER LCD/LED,CD4543,DIP16","TI","CD4543","A0119","","","","","","CD4543","DIP16","LOGIC,DISPLAY DECODER LCD/LED",""
"a25906e0-b0d7-4a0f-a9d2-9936064e597f","","","","","IC,ICL7660,DIP8","INTERSIL","ICL7660","A0231","","","","","","ICL7660","DIP8","",""
"1f33b74d-cd81-4c9d-996c-8106f95f976d","","","","","IC,SN74LS247N,DIP16","TI","SN74LS247N","A0212, A0216","","","","","","SN74LS247N","DIP16","",""
"d4848226-288b-4908-919e-c8bcc1532891","","","","","IC,LOGIC,DECADE COUNTER,10-BIT,CD4017,DIP16","TI","CD4017","A0205","","","","","","CD4017","DIP16","LOGIC,DECADE COUNTER,10-BIT",""
"b6e5a31a-e07f-4186-86a9-c151d356e22f","","","","","IC,CD4067,DIP24","RCA","CD4067","A0223","","","","","","CD4067","DIP24","",""
"8d7350d3-0602-43dc-b8f4-3fe1129313cc","","","","","IC,VOLTAGE REFERENCE,1.2V,LM385-1.2,TO92","NATIONAL","LM385-1.2","A0242","","","24117","","","LM385-1.2","TO92","VOLTAGE REFERENCE,1.2V",""
"76bcd6a2-e034-40ff-89ae-64d86ea79b8f","","","","","IC,M24C32,SO8","ST","M24C32","A0181","","","","","","M24C32","SO8","",""
"46d15e42-c449-4070-88ec-1dfd9141d9f4","","","","","IC,M24C02,SO8","ST","M24C02","A0178","","","","","","M24C02","SO8","",""
"e8f44eb5-50c7-401d-8ce7-d89aa5ab214f","","","","","IC,LD1117,SOT223","ST","LD1117","A0166","","","","","","LD1117","SOT223","",""
"f985aaad-989d-40e1-aeff-b30026e3a6fb","","","","","IC,PCA9534,SO16W","NXP","PCA9534","A0171","","","","","","PCA9534","SO16W","",""
